amount,hour,freq_1h,freq_24h,avg_spend,spend_deviation,new_device,new_merchant,weekend,night_txn,fraud
512.6,13,1,5,391.08,0.3099,0,0,0,0,0
507.32,10,1,3,1264.67,-0.5984,0,1,0,0,0
181.56,13,0,4,304.2,-0.4018,0,0,0,0,0
15949.18,17,1,9,960.73,15.5849,0,0,0,0,1
1118.98,17,4,5,397.13,1.8131,0,1,0,0,1
782.68,10,1,5,2311.37,-0.6611,0,0,0,0,0
272.27,16,1,8,701.47,-0.611,0,0,0,0,0
89633.72,21,1,9,127.69,695.4942,0,0,1,0,1
219.21,15,2,4,753.1,-0.708,0,0,0,0,0
576.36,8,2,6,207.49,1.7693,0,0,0,0,0
2046.23,15,1,6,1912.07,0.0701,0,0,0,0,0
2698.14,7,2,4,604.14,3.4603,0,0,0,0,1
4614.22,19,1,9,699.17,5.5916,0,0,1,0,0
16504.9,13,0,4,123.09,132.0129,0,0,0,0,0
2343.11,11,1,2,574.46,3.0735,0,0,0,0,0
224.97,6,2,4,123.55,0.8143,0,0,0,0,0
745.89,11,2,2,996.23,-0.251,0,0,0,0,0
1740.19,20,1,3,491.8,2.5333,0,0,0,0,0
24400.02,3,1,0,663.85,35.7015,0,0,0,1,1
134.73,12,0,8,820.65,-0.8348,0,0,1,0,0
6659.93,20,0,12,1169.06,4.6928,0,0,1,0,0
1436.37,11,0,3,1668.44,-0.139,0,0,0,0,0
3853.53,12,2,2,516.05,6.4549,0,0,0,0,1
941.06,14,2,5,523.78,0.7951,0,0,0,0,0
309.93,12,1,0,1973.39,-0.8425,0,0,0,0,0
3382.29,8,1,4,1648.9,1.0506,0,0,0,0,0
2926.75,2,1,4,1211.04,1.4156,0,0,0,1,0
4713.03,14,2,5,856.29,4.4987,0,1,1,0,0
1074.96,20,0,5,2652.77,-0.5946,0,0,0,0,0
445.98,7,4,8,358.55,0.2432,0,0,0,0,0
105.83,8,0,4,1718.95,-0.9379,0,0,0,0,0
3748.31,11,1,5,291.74,11.8076,0,0,0,0,1
2071.1,17,0,7,239.25,7.6249,0,0,1,0,0
257.58,9,1,4,6485.48,-0.9601,0,0,0,0,1
488.89,19,2,9,2072.44,-0.7637,0,0,0,0,1
544.5,6,0,6,542.79,0.0031,0,0,0,0,0
118.57,21,0,4,89.33,0.3237,0,0,0,0,0
321.65,13,2,5,129.07,1.4806,0,0,0,0,1
200.19,15,0,7,1173.58,-0.8287,0,0,1,0,0
590.68,11,1,7,1354.87,-0.5636,0,0,0,0,0
362.11,17,2,9,804.42,-0.5492,0,0,0,0,0
95.53,8,2,5,1053.84,-0.9085,0,0,1,0,0
22785.63,6,2,6,35.33,626.2474,0,0,0,0,0
7178.25,11,1,4,640.16,10.1972,0,0,0,0,0
340.86,18,2,5,2106.9,-0.8378,0,0,0,0,0
1650.17,17,3,7,564.29,1.9209,0,0,1,0,0
2051.24,13,2,3,1802.62,0.1378,0,0,0,0,0
6546.13,14,4,0,4569.01,0.4326,0,0,0,0,0
321.21,7,0,4,424.75,-0.2432,0,0,0,0,0
5642.94,18,2,2,1415.92,2.9833,0,1,0,0,0
482.1,17,0,3,468.8,0.0283,0,0,1,0,0
147.85,15,1,4,538.58,-0.7241,0,0,0,0,0
3249.33,12,2,4,1192.62,1.7231,0,0,0,0,0
7601.78,22,1,3,636.49,10.9261,0,0,0,0,0
53202.65,19,3,4,5600.42,8.4982,1,0,0,0,1
181.35,15,1,5,197.98,-0.0836,0,1,0,0,0
3128.72,11,2,5,909.63,2.4369,0,0,0,0,1
593.06,14,3,3,712.92,-0.1679,0,0,0,0,0
3551.19,14,3,5,3531.35,0.0056,0,0,1,0,1
120.82,11,0,3,738.89,-0.8354,0,0,0,0,0
164.98,10,2,2,578.78,-0.7137,0,0,1,0,0
342.47,11,0,6,891.1,-0.615,1,0,0,0,0
1234.53,14,1,5,2519.0,-0.5097,0,0,1,0,0
419.21,12,3,9,616.7,-0.3197,0,0,0,0,0
2947.11,9,1,4,356.15,7.2546,0,0,0,0,0
5117.09,17,3,8,182.78,26.8493,0,0,0,0,0
2695.57,13,1,7,466.94,4.7626,0,0,0,0,0
12433.89,6,2,8,697.54,16.8012,0,1,0,0,1
2046.2,11,4,3,69.69,27.9614,0,0,0,0,1
176.74,19,1,5,211.15,-0.1622,0,0,0,0,0
8476.6,17,0,7,779.93,9.8558,0,1,0,0,0
442.42,10,2,6,143.82,2.0619,0,0,0,0,0
4296.81,21,0,5,1146.98,2.7438,0,0,0,0,0
11621.37,7,1,5,412.82,27.0853,0,0,0,0,0
2175.54,21,1,2,257.32,7.4257,1,0,0,0,0
116.25,9,0,6,983.49,-0.8809,0,0,0,0,0
276.63,0,4,7,747.27,-0.629,0,0,0,1,1
7975.4,12,3,1,833.85,8.5542,0,0,1,0,0
850.92,10,1,6,813.06,0.0465,0,1,1,0,0
1235.66,13,1,2,543.98,1.2692,0,0,1,0,0
3422.88,17,2,5,151.3,21.4812,0,1,0,0,1
3116.56,18,1,5,122.95,24.1511,0,0,0,0,0
1666.03,11,3,8,67.78,23.2364,1,1,1,0,1
801.91,12,3,3,1049.52,-0.2357,0,0,0,0,0
686.08,8,2,5,446.36,0.5359,0,0,1,0,0
3971.3,6,0,6,486.41,7.1499,0,0,1,0,0
2515.82,15,1,6,85.43,28.1208,0,0,0,0,0
745.5,6,2,3,163.62,3.5348,0,0,1,0,0
5558.97,16,2,5,188.29,28.3733,0,0,1,0,0
903.66,13,4,7,177.42,4.0703,0,0,0,0,1
305.67,8,5,4,501.98,-0.3903,0,0,0,0,0
351.27,13,0,7,291.4,0.2047,0,0,0,0,0
252.62,8,0,4,2606.46,-0.9027,1,0,0,0,0
728.79,12,2,7,1324.57,-0.4495,0,0,0,0,0
6978.48,17,1,5,4944.84,0.4112,0,0,0,0,0
327.78,12,3,7,753.7,-0.5644,0,0,0,0,1
1454.93,8,2,5,82.99,16.3336,0,0,0,0,1
409.51,16,3,2,22427.38,-0.9817,0,0,0,0,0
742.14,8,2,2,367.98,1.014,0,0,0,0,0
113.86,16,1,3,1050.42,-0.8908,0,0,0,0,0
787.76,12,4,2,1409.72,-0.4409,0,0,1,0,0
820.11,12,0,2,926.65,-0.1148,0,0,0,0,0
2466.2,18,3,6,194.58,11.6145,0,0,1,0,0
1532.91,16,1,4,493.17,2.104,0,0,1,0,0
181.71,5,0,6,193.77,-0.0619,0,0,1,0,0
5576.39,9,1,5,614.89,8.0558,0,0,0,0,0
1503.36,19,2,6,179.45,7.3369,0,0,0,0,1
1476.74,2,1,4,655.96,1.2493,0,0,1,1,0
1081.63,13,1,6,611.33,0.7681,0,0,1,0,0
504.4,16,0,8,3165.05,-0.8404,0,0,0,0,1
1520.36,14,3,10,1057.41,0.4374,0,0,0,0,0
2238.1,17,0,1,688.06,2.2495,0,0,0,0,0
79.81,16,2,4,335.3,-0.7597,0,0,0,0,1
488.75,16,1,7,515.57,-0.0519,0,0,0,0,0
748.13,18,0,8,197.64,2.7714,0,0,0,0,0
1610.43,15,1,2,1354.95,0.1884,0,1,0,0,0
6568.01,11,0,8,979.89,5.697,0,0,1,0,0
344.6,12,1,5,23.24,13.2564,0,0,0,0,0
519.6,16,0,5,1402.91,-0.6292,0,0,0,0,1
508.36,19,2,7,680.56,-0.2526,0,0,0,0,0
329.54,9,2,5,4026.23,-0.9179,0,0,0,0,0
651.46,10,0,3,185.12,2.5057,0,0,1,0,0
3484.93,20,0,6,6248.32,-0.4422,0,0,1,0,0
225.71,14,2,4,1338.41,-0.8307,0,0,0,0,0
2083.33,8,2,2,1056.56,0.9709,0,0,0,0,0
85.38,15,1,2,370.07,-0.7672,0,0,0,0,0
472.48,23,1,4,32.44,13.16,0,0,0,1,1
668.99,18,1,9,747.7,-0.1051,0,0,0,0,0
13524.92,16,1,6,1455.83,8.2845,0,0,0,0,0
726.18,8,1,3,1079.07,-0.3267,0,0,0,0,1
40.37,19,0,7,648.21,-0.9363,0,1,0,0,0
54.69,13,0,5,793.05,-0.9299,0,0,0,0,0
1154.06,19,0,1,357.82,2.219,0,0,0,0,0
2753.58,10,4,5,635.08,3.3305,1,0,1,0,1
1925.97,6,0,3,432.8,3.442,0,0,0,0,0
1410.01,12,3,3,333.3,3.2208,0,0,1,0,0
6269.11,9,0,6,103.91,58.764,0,0,0,0,0
488.15,16,0,4,679.39,-0.2811,1,0,1,0,0
4198.01,21,2,5,1682.33,1.4945,1,0,0,0,0
94.82,16,4,8,113.83,-0.1656,0,0,0,0,0
282.19,19,3,5,1584.76,-0.8214,0,0,1,0,0
72.93,12,1,7,983.28,-0.9249,0,0,1,0,1
726.13,17,0,4,1336.96,-0.4565,0,0,0,0,0
1023.12,18,3,7,238.11,3.2829,0,0,0,0,1
1301.34,16,2,7,545.65,1.3824,0,0,0,0,0
1203.3,13,3,6,715.78,0.6802,0,0,0,0,0
272.78,15,4,7,1611.53,-0.8302,0,0,0,0,0
824.39,16,1,6,264.61,2.1075,0,1,0,0,0
116.03,9,0,5,767.56,-0.8477,0,1,0,0,0
8474.72,17,1,6,857.47,8.8731,0,0,0,0,1
695.45,21,3,7,2751.35,-0.747,0,0,0,0,0
526.72,12,2,3,321.06,0.6386,0,0,0,0,0
11889.49,16,3,4,389.07,29.4831,0,0,0,0,0
170.14,16,2,6,1796.06,-0.9048,0,0,1,0,0
202.68,15,2,3,907.81,-0.7759,0,0,1,0,0
211.81,13,3,6,2071.28,-0.8973,0,0,1,0,0
990.48,19,1,6,719.95,0.3752,0,0,0,0,0
2095.29,12,1,7,834.69,1.5085,1,0,0,0,0
3325.96,6,3,3,175.94,17.8023,0,1,0,0,0
51947.71,18,0,3,101.05,508.0514,0,0,0,0,1
37.56,15,3,4,355.41,-0.8918,0,0,1,0,0
2732.86,18,1,7,599.71,3.5511,0,0,0,0,0
475.47,7,2,5,577.7,-0.1767,0,0,0,0,0
455.04,4,3,8,495.57,-0.0816,0,0,0,1,1
432.83,21,1,4,1524.0,-0.7155,0,0,0,0,0
280.58,8,0,5,889.81,-0.6839,0,0,1,0,0
13722.43,17,1,4,926.7,13.793,0,0,0,0,0
3879.44,18,0,8,536.52,6.2192,1,0,1,0,0
1135.46,16,3,2,97.32,10.5586,0,0,1,0,0
8320.88,7,2,8,1701.75,3.8873,0,1,0,0,1
113.43,15,3,1,595.55,-0.8082,0,0,0,0,0
149.0,19,4,5,220.04,-0.3214,0,0,1,0,1
41.81,12,2,5,5085.98,-0.9916,0,0,0,0,1
384.09,11,1,2,2276.01,-0.8309,0,0,1,0,0
1397.65,12,0,6,713.39,0.9578,0,0,0,0,0
1279.58,7,1,9,315.32,3.0484,0,1,0,0,0
1371.98,19,2,3,120.5,10.3005,0,0,0,0,0
132.08,19,1,6,807.18,-0.8353,0,0,0,0,0
3658.22,23,1,3,232.4,14.6779,0,0,0,1,1
1570.96,14,1,4,624.29,1.514,0,0,0,0,0
3293.09,17,1,5,805.26,3.0856,0,0,1,0,0
64.13,8,0,1,1298.61,-0.9499,0,0,1,0,0
1749.76,15,0,5,1490.26,0.174,0,0,0,0,0
184.63,15,1,6,316.5,-0.4153,0,0,0,0,0
604.27,19,0,1,2174.57,-0.7218,0,0,0,0,0
2444.38,18,3,1,692.49,2.5262,0,0,0,0,1
1257.2,21,0,2,302.64,3.1437,0,0,0,0,1
305.73,19,0,10,1536.86,-0.8005,0,0,0,0,0
1107.0,19,0,4,3505.74,-0.684,0,0,0,0,0
110.24,6,2,6,1045.6,-0.8937,0,0,0,0,0
6157.35,18,2,7,738.88,7.3234,0,0,0,0,1
805.99,14,3,3,1647.58,-0.5105,0,1,0,0,0
5871.26,11,2,6,148.69,38.229,0,0,0,0,1
497.8,6,0,3,161.0,2.079,0,0,0,0,1
500.01,15,3,8,1482.7,-0.6623,0,1,0,0,0
348.53,10,1,11,1930.94,-0.8191,0,0,1,0,0
4081.67,12,3,4,278.03,13.6318,0,0,1,0,0
378.36,15,2,2,226.65,0.6665,0,0,1,0,1
2883.88,20,4,7,315.95,8.1021,0,0,0,0,1
617.9,18,0,4,1602.67,-0.6141,0,0,1,0,0
56.6,12,1,2,410.28,-0.8599,0,0,1,0,0
466.16,11,3,5,346.9,0.3428,0,0,0,0,0
187.04,9,0,5,299.86,-0.375,0,0,0,0,1
1153.84,11,3,5,892.7,0.2922,0,0,0,0,1
183.9,7,0,2,207.31,-0.1124,0,0,0,0,1
4398.25,22,0,7,682.28,5.4385,0,0,0,0,0
956.6,14,2,5,62.97,13.9699,0,0,0,0,1
840.17,7,2,8,398.7,1.1045,0,1,0,0,1
2933.17,10,0,5,499.83,4.8587,0,1,0,0,0
4655.76,13,2,7,4871.45,-0.0443,0,0,0,0,0
1064.07,13,0,3,93.72,10.2442,0,1,0,0,0
344.88,5,1,4,1493.2,-0.7685,1,0,0,0,1
76.63,21,2,6,762.6,-0.8983,0,1,0,0,0
391.87,9,2,5,1887.99,-0.792,0,0,0,0,0
434.49,2,4,4,3143.79,-0.8615,1,0,1,1,0
1287.67,7,2,3,700.15,0.8379,0,0,0,0,0
653.46,14,1,5,281.37,1.3177,0,0,0,0,0
3077.58,7,0,6,5367.79,-0.4266,0,0,0,0,1
437.26,6,3,3,1557.45,-0.7188,0,0,1,0,0
1006.71,11,1,6,103.8,8.616,0,1,0,0,1
6476.8,14,4,6,3321.67,0.9496,0,0,0,0,1
1831.22,7,3,5,270.45,5.7498,0,0,0,0,1
1002.19,10,4,4,1006.96,-0.0047,1,0,0,0,1
444.56,11,2,3,3616.18,-0.8768,0,0,0,0,0
424.18,8,1,3,407.84,0.04,0,1,0,0,0
306.15,13,0,4,612.13,-0.499,0,0,1,0,0
487.11,7,1,7,1320.84,-0.6307,0,0,0,0,0
3406.7,6,1,6,236.62,13.3408,0,0,1,0,0
786.17,13,3,3,4684.61,-0.832,0,0,1,0,0
144.8,9,2,7,1017.65,-0.8569,0,0,0,0,0
15556.81,7,1,6,21110.74,-0.2631,0,0,0,0,0
1772.15,12,1,5,1858.15,-0.0463,0,0,1,0,0
132.9,20,0,3,2477.48,-0.946,0,0,0,0,0
565.23,16,4,6,354.69,0.5919,1,0,0,0,0
1295.08,18,3,2,1079.18,0.1999,0,0,1,0,1
14141.77,19,1,6,1282.5,10.019,0,0,0,0,1
208.06,22,4,6,1165.71,-0.8208,0,0,0,0,1
4741.27,17,0,4,154.0,29.5962,0,1,1,0,1
8948.4,14,2,7,788.16,10.3404,0,0,0,0,1
427.1,11,0,6,382.43,0.1165,0,0,1,0,0
723.23,8,2,4,580.83,0.2448,0,0,0,0,0
231.72,15,0,4,1599.82,-0.8546,0,0,0,0,0
808.2,23,1,5,462.53,0.7457,0,0,1,1,0
1038.07,12,2,4,4836.0,-0.7852,0,0,0,0,0
2949.75,16,3,7,1591.85,0.8525,0,0,0,0,1
5626.68,13,1,6,996.22,4.6434,0,0,0,0,1
357.04,12,3,3,950.92,-0.6239,0,0,0,0,0
57.34,11,3,4,785.39,-0.9258,0,0,0,0,0
1062.24,13,3,5,3355.15,-0.6832,0,1,0,0,0
1703.27,11,3,7,130.28,11.9821,0,0,0,0,1
1594.2,17,0,4,1587.77,0.004,0,0,0,0,0
671.82,19,0,5,267.98,1.5014,0,1,0,0,1
1322.3,19,2,7,539.96,1.4462,0,0,1,0,0
10648.42,9,2,8,766.69,12.8721,0,0,0,0,0
1944.19,19,3,10,323.5,4.9945,0,0,0,0,0
626.37,10,0,4,1059.9,-0.4086,0,0,0,0,0
517.86,10,1,5,6736.56,-0.923,0,0,0,0,0
849.99,16,1,2,1236.68,-0.3124,0,0,0,0,0
12773.27,10,0,3,536.72,22.7561,0,0,1,0,1
833.01,6,0,6,181.4,3.5725,0,0,0,0,1
1064.55,11,3,2,227.12,3.671,0,1,1,0,1
531.94,16,2,6,121.1,3.3647,0,0,0,0,0
5701.45,10,1,4,563.83,9.0959,0,0,0,0,0
20738.68,15,0,3,878.07,22.5928,0,0,1,0,0
2155.81,15,2,6,471.5,3.5647,0,0,1,0,0
1241.6,16,2,5,389.49,2.1821,0,0,1,0,0
1158.84,19,2,8,904.05,0.2815,0,0,0,0,0
30.68,12,2,3,1057.22,-0.9701,0,1,1,0,0
3353.39,8,1,5,880.24,2.8065,0,0,0,0,0
1341.11,10,0,8,587.65,1.28,0,0,0,0,0
2084.98,12,0,6,359.43,4.7875,0,0,0,0,0
377.21,16,4,7,2357.58,-0.8396,0,0,0,0,0
616.04,1,1,6,457.76,0.345,0,0,0,1,1
591.97,10,1,4,1878.3,-0.6845,0,0,1,0,0
5076.79,17,3,9,470.97,9.7587,0,0,1,0,0
621.33,15,3,5,684.27,-0.0919,0,1,1,0,0
24934.07,16,4,2,897.07,26.7652,0,0,0,0,0
2092.87,18,2,3,440.08,3.7472,0,0,0,0,1
161.82,17,0,3,231.55,-0.2998,0,0,1,0,1
904.32,15,1,9,51.86,16.1265,0,1,1,0,1
412.6,12,1,6,437.28,-0.0563,0,0,1,0,0
40.79,22,1,3,712.3,-0.9414,0,0,0,0,0
12078.79,14,0,5,1288.02,8.3713,0,0,0,0,1
3148.6,8,1,6,4150.8,-0.2414,0,0,0,0,1
2440.14,9,0,7,1154.2,1.1132,0,0,0,0,0
1405.44,16,2,8,786.76,0.7854,0,0,0,0,0
137.96,20,1,3,562.14,-0.7532,0,0,1,0,0
530.9,8,1,6,951.09,-0.4413,0,0,0,0,0
3876.43,7,3,2,1425.54,1.7181,0,0,0,0,0
226.6,19,1,5,4579.7,-0.9503,0,0,0,0,0
24.59,20,0,8,813.91,-0.9686,0,0,0,0,0
780.04,9,2,5,365.07,1.1336,0,0,0,0,0
886.57,11,1,2,477.69,0.8542,0,0,0,0,0
1343.92,15,3,3,258.36,4.1856,1,0,1,0,1
3270.76,10,0,6,11138.29,-0.7063,0,0,0,0,1
2853.81,19,0,5,180.87,14.6971,0,0,1,0,1
1616.72,7,4,9,488.91,2.3021,1,0,1,0,1
6589.92,5,1,5,592.12,10.1123,0,0,1,0,0
112.34,8,0,5,813.29,-0.8608,0,0,1,0,0
2337.58,9,1,5,560.01,3.1685,0,1,0,0,0
2806.82,7,2,9,431.9,5.486,0,0,1,0,0
170.83,6,0,5,429.3,-0.6007,0,0,0,0,1
115.09,17,1,5,1148.73,-0.899,0,0,1,0,0
358.2,8,1,8,800.27,-0.5517,0,0,0,0,0
406.54,20,1,4,679.8,-0.4014,0,0,0,0,0
3395.24,11,2,3,507.84,5.6744,0,0,1,0,0
436.24,15,3,8,478.17,-0.0875,0,0,0,0,0
303.53,8,2,5,2566.17,-0.8814,0,0,0,0,0
438.14,9,0,8,1014.46,-0.5675,0,0,0,0,0
5871.99,14,0,6,1378.37,3.2577,0,0,1,0,0
1118.3,13,1,3,3475.08,-0.678,0,0,1,0,0
838.09,17,1,3,2733.99,-0.6932,0,0,0,0,0
929.82,17,3,6,471.93,0.9682,0,0,0,0,0
7616.64,15,0,5,440.83,16.241,0,1,0,0,0
356.47,12,1,5,372.49,-0.0429,0,0,0,0,0
7889.3,19,1,4,335.8,22.4274,0,0,0,0,1
1503.79,14,0,4,1642.06,-0.0842,0,0,1,0,0
862.1,23,1,6,717.14,0.2019,0,0,1,1,0
46693.06,18,3,5,614.38,74.8789,0,0,1,0,1
225.1,6,0,2,1275.25,-0.8228,0,0,0,0,0
645.14,10,1,6,2343.87,-0.7244,0,0,0,0,0
172.66,14,2,7,2417.56,-0.9282,0,0,0,0,1
4576.51,16,3,6,2272.12,1.0138,0,0,0,0,0
13818.77,13,3,5,268.51,50.2777,0,0,0,0,0
13425.14,17,0,10,2061.85,5.5085,1,1,1,0,1
6876.9,9,0,5,444.91,14.4244,0,0,0,0,0
815.31,8,0,5,1225.79,-0.3346,0,0,1,0,0
634.06,6,0,2,913.78,-0.3058,0,0,1,0,1
89.41,14,0,6,48.11,0.8408,0,0,0,0,0
23244.19,16,1,7,497.04,45.6736,0,0,0,0,0
2216.02,10,3,7,2528.5,-0.1235,0,0,0,0,0
524.3,14,1,6,2170.76,-0.7581,0,0,0,0,1
8039.2,6,2,3,683.09,10.7531,0,0,0,0,0
254.9,7,3,2,346.95,-0.2646,0,1,0,0,0
2018.14,16,2,4,477.79,3.2172,1,1,0,0,0
846.45,11,1,3,1971.04,-0.5703,0,0,1,0,0
2858.4,15,0,11,2065.57,0.3836,0,0,0,0,0
996.89,18,0,4,3966.25,-0.7485,0,0,0,0,0
124.41,18,1,3,609.08,-0.7944,0,0,0,0,0
1228.27,8,1,5,10303.63,-0.8807,0,0,0,0,1
5288.53,12,2,4,348.78,14.1223,0,0,1,0,0
1049.61,16,2,2,7320.93,-0.8565,0,0,0,0,0
3507.55,17,1,2,3823.38,-0.0826,0,0,0,0,0
228.54,17,1,2,528.82,-0.5668,0,0,0,0,0
1054.28,9,3,6,1231.09,-0.1435,0,1,0,0,0
429.76,8,2,5,380.25,0.1299,0,0,0,0,0
3362.61,14,0,6,779.13,3.3116,0,0,0,0,0
1149.68,16,3,7,2586.49,-0.5553,0,0,0,0,0
3087.48,10,1,10,633.39,3.8684,0,1,0,0,0
5605.85,7,2,7,232.96,22.9649,0,0,0,0,0
3094.64,16,1,6,165.01,17.6478,1,1,0,0,0
1651.89,10,1,3,369.58,3.4603,1,0,0,0,1
245.35,8,2,8,809.81,-0.6962,0,1,0,0,0
1092.06,8,1,5,2442.97,-0.5528,0,0,0,0,0
492.93,10,1,1,388.33,0.2687,0,0,0,0,0
654.52,14,2,5,1128.96,-0.4199,0,0,1,0,0
625.28,10,1,12,4814.85,-0.87,0,0,0,0,0
252.17,3,1,5,144.21,0.7435,0,0,0,1,0
58.21,7,2,4,1134.14,-0.9478,0,0,1,0,1
402.54,9,2,3,392.41,0.0258,0,0,1,0,0
1465.67,15,0,6,261.39,4.5897,0,0,1,0,1
145.15,7,1,5,912.02,-0.8399,0,0,1,0,0
1122.74,13,2,5,4081.21,-0.7247,0,0,1,0,1
18965.99,7,1,6,668.09,27.3475,0,0,1,0,0
5087.72,8,0,3,334.38,14.1732,0,0,0,0,0
12904.25,8,2,5,240.01,52.5468,0,0,0,0,0
1971.78,6,0,5,868.64,1.2685,0,0,0,0,0
6318.67,15,0,6,568.14,10.104,1,1,0,0,0
370.2,12,1,5,295.82,0.2506,0,0,1,0,0
417.17,18,3,4,370.77,0.1248,1,0,1,0,0
18.02,7,0,5,1075.39,-0.9823,0,0,0,0,0
6497.8,8,0,9,390.12,15.6158,0,0,0,0,0
11053.32,10,2,5,472.8,22.3312,0,0,0,0,1
478.3,17,0,5,530.69,-0.0985,1,0,0,0,0
749.25,10,3,3,1462.39,-0.4873,0,0,0,0,0
353.97,11,2,5,1033.86,-0.657,0,0,0,0,0
1946.87,10,1,7,615.44,2.1599,0,0,1,0,1
5927.74,7,1,9,1118.11,4.2978,0,0,0,0,0
80.31,21,2,9,861.74,-0.9058,0,0,1,0,0
2026.69,13,1,9,1567.87,0.2925,0,0,0,0,0
724.15,17,0,3,137.06,4.2524,0,0,0,0,1
1299.96,15,1,4,4780.38,-0.7279,0,0,1,0,1
2183.08,13,0,2,569.42,2.8289,0,0,0,0,1
826.91,7,1,7,445.73,0.8533,0,0,0,0,1
938.82,15,4,6,477.1,0.9657,0,0,1,0,0
795.67,8,2,3,781.01,0.0188,0,0,1,0,1
4700.74,11,1,7,273.18,16.1482,0,0,1,0,0
2055.22,15,1,5,804.44,1.5529,0,0,1,0,0
1526.72,17,2,4,841.47,0.8134,0,0,1,0,1
162.97,15,3,7,2699.81,-0.9393,0,0,1,0,1
621.5,15,1,5,301.32,1.059,0,0,0,0,0
4221.74,8,1,2,4878.18,-0.1345,0,1,1,0,0
1160.43,10,1,7,410.68,1.8212,0,0,0,0,1
2949.22,6,1,5,329.12,7.9367,0,0,0,0,1
15518.18,16,2,4,424.32,35.4884,0,1,0,0,0
5207.78,21,0,5,819.17,5.3509,0,1,0,0,0
1261.1,9,3,7,993.72,0.2688,0,0,1,0,0
509.54,7,0,2,1404.42,-0.6367,0,0,0,0,0
23.8,12,2,4,242.52,-0.8982,0,0,1,0,0
851.86,18,1,4,122.02,5.9325,0,0,1,0,1
672.49,13,2,4,1050.8,-0.3597,0,0,0,0,0
1969.53,6,0,5,941.81,1.0901,0,0,1,0,1
870.56,22,2,5,1048.78,-0.1698,0,0,0,0,1
678.19,18,4,4,808.88,-0.1614,0,0,0,0,0
76.01,7,2,3,235.34,-0.6741,0,0,1,0,0
267.75,20,2,2,365.65,-0.267,0,0,0,0,0
2241.67,12,1,3,1068.31,1.0973,0,0,0,0,0
14383.85,11,2,4,766.99,17.7304,0,0,0,0,0
947.39,12,3,9,2027.17,-0.5324,0,1,1,0,0
1793.13,18,2,2,1609.27,0.1142,0,0,0,0,0
4576.63,15,5,6,402.1,10.3561,0,0,1,0,0
324.95,6,0,3,5733.39,-0.9432,0,0,0,0,0
1901.16,21,0,1,168.82,10.2011,0,0,0,0,0
361.14,8,0,5,344.93,0.0469,0,0,0,0,0
4012.77,16,0,4,744.49,4.384,1,0,0,0,1
1376.23,15,1,6,188.07,6.2841,0,0,0,0,0
1715.87,8,4,9,196.54,7.6913,0,0,0,0,0
339.03,8,1,4,107.84,2.1242,0,0,0,0,1
3167.03,19,2,6,1375.15,1.3021,0,0,0,0,0
25010.96,11,1,1,16.99,1389.4883,0,0,0,0,0
241.81,15,2,9,1000.74,-0.7576,0,0,0,0,0
658.76,13,1,7,1717.79,-0.6161,0,0,1,0,0
1552.17,16,2,2,1010.92,0.5349,0,1,0,0,1
3567.46,12,0,10,353.11,9.0772,0,0,1,0,0
473.75,9,1,3,190.7,1.4766,1,0,0,0,0
15.65,11,2,6,3390.92,-0.9951,0,0,1,0,0
8423.53,18,0,8,978.29,7.6027,0,0,0,0,0
3431.52,12,2,7,157.7,20.6295,0,0,1,0,0
80.28,8,1,11,325.6,-0.7511,0,0,0,0,0
440.82,21,2,8,2142.98,-0.7939,0,0,0,0,0
11525.0,17,0,4,2325.89,3.9534,0,0,1,0,0
9620.91,6,2,8,654.76,13.6728,0,1,1,0,0
4482.61,23,1,7,3401.83,0.3176,0,0,1,1,0
842.04,16,2,8,775.94,0.0851,0,0,1,0,0
1242.0,8,1,6,317.88,2.898,0,0,1,0,0
901.1,9,0,4,152.93,4.8606,0,0,0,0,0
5957.22,16,1,6,5266.33,0.1312,0,0,0,0,1
294.78,17,0,2,82.87,2.5267,0,0,0,0,0
327.44,9,1,3,613.68,-0.4657,0,0,1,0,0
4991.1,9,1,11,4598.93,0.0853,0,0,0,0,0
1026.04,10,1,7,552.99,0.8539,0,0,0,0,0
8670.67,14,1,1,2136.3,3.0573,0,0,0,0,1
400.51,8,0,11,1517.81,-0.7356,0,0,0,0,0
1010.13,7,2,9,1076.11,-0.0613,0,0,0,0,0
274.89,15,1,6,755.49,-0.6353,0,0,0,0,0
1108.81,17,1,9,440.46,1.5139,0,0,0,0,0
119.36,13,3,5,402.24,-0.7015,0,0,0,0,0
527.71,11,2,4,317.13,0.6619,0,0,0,0,0
127.18,12,1,5,419.93,-0.6955,0,0,0,0,0
3105.36,11,0,4,779.56,2.9797,0,0,0,0,0
3212.75,21,2,4,296.26,9.8112,0,0,0,0,1
81.83,17,2,4,841.51,-0.9017,0,0,0,0,0
8109.8,8,2,4,541.87,13.9407,0,1,0,0,0
46449.58,11,1,6,7022.91,5.6132,0,0,0,0,1
1174.98,13,3,2,4972.12,-0.7635,0,0,1,0,0
419.19,14,1,10,753.85,-0.4433,0,0,0,0,0
75848.7,12,2,7,113.71,660.2085,0,0,0,0,1
151.65,17,0,2,1238.07,-0.8768,0,0,0,0,0
1130.21,17,3,8,3038.59,-0.6278,0,0,0,0,1
1435.74,13,1,4,76.01,17.6571,0,0,1,0,1
8247.96,18,2,4,1199.94,5.8688,0,0,0,0,1
1881.09,17,0,2,1777.53,0.0582,0,0,1,0,0
